TIME,GEO,ANIMALS,UNIT,Value,Flag and Footnotes,,,,
2017,Türkiye,Live horses,Head (animal),0,,,,,
2017,Türkiye,Live bovine animals,Number,:,,,,,
2017,Türkiye,Live bovine animals,Head (animal),"6,632",,,,,
2017,Türkiye,Bovine animals for slaughter,Number,:,,,,,
2017,Türkiye,Bovine animals for slaughter,Head (animal),"1,498",,,,,
2017,Türkiye,Dairy cows,Number,:,,,,,
2017,Türkiye,Dairy cows,Head (animal),"2,383",,,,,
2017,Türkiye,Other bovine animals,Number,:,,,,,
2017,Türkiye,Other bovine animals,Head (animal),"2,751",,,,,
2017,Türkiye,"Live swine, domestic species",Number,:,,,,,
2017,Türkiye,"Live swine, domestic species",Head (animal),0,,,,,
2017,Türkiye,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2017,Türkiye,"Breeding sows, live weight 50 kg or over",Head (animal),0,,,,,
2017,Türkiye,Other pigs,Number,:,,,,,
2017,Türkiye,Other pigs,Head (animal),0,,,,,
2017,Türkiye,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2017,Türkiye,"Fattening pigs, live weight 50 kg or over",Head (animal),0,,,,,
2017,Türkiye,Live sheep,Number,:,,,,,
2017,Türkiye,Live sheep,Head (animal),"10,900",,,,,
2017,Türkiye,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2017,Türkiye,"Ewes and ewe-lambs, breeding females",Head (animal),"10,871",,,,,
2017,Türkiye,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2017,Türkiye,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2017,Türkiye,Other sheep,Number,:,,,,,
2017,Türkiye,Other sheep,Head (animal),29,,,,,
2017,Türkiye,Live goats,Number,:,,,,,
2017,Türkiye,Live goats,Head (animal),"10,932",,,,,
2017,Türkiye,"Goats, breeding females",Number,:,,,,,
2017,Türkiye,"Goats, breeding females",Head (animal),"10,843",,,,,
2017,Türkiye,Other goats,Number,:,,,,,
2017,Türkiye,Other goats,Head (animal),89,,,,,
2017,Türkiye,Live poultry,Number,:,,,,,
2017,Türkiye,Live poultry,Head (animal),"1,262,307",,,,,
2017,Türkiye,Live poultry excluding laying hens and broilers,Number,:,,,,,
2017,Türkiye,Live poultry excluding laying hens and broilers,Head (animal),0,,,,,
2017,Türkiye,Laying hens,Number,:,,,,,
2017,Türkiye,Laying hens,Head (animal),"657,407",,,,,
2017,Türkiye,Laying hens (producing eggs for consumption),Number,:,,,,,
2017,Türkiye,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2017,Türkiye,Broilers,Number,:,,,,,
2017,Türkiye,Broilers,Head (animal),"604,900",,,,,
2017,Türkiye,Rabbits,Number,:,,,,,
2017,Türkiye,Rabbits,Head (animal),0,,,,,
2017,Türkiye,Bees (hives),Number,"48,153",,,,,
2017,Türkiye,Bees (hives),Head (animal),:,,,,,
2017,Türkiye,Other live animals,Number,:,,,,,
2017,Türkiye,Other live animals,Head (animal),0,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live horses,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live horses,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live bovine animals,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live bovine animals,Head (animal),"4,605,744",,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Bovine animals for slaughter,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Bovine animals for slaughter,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Dairy cows,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Dairy cows,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other bovine animals,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other bovine animals,Head (animal),"2,411,726",,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Live swine, domestic species",Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Live swine, domestic species",Head (animal),"1,360,951",,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Breeding sows, live weight 50 kg or over",Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other pigs,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other pigs,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live sheep,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live sheep,Head (animal),"5,718,230",,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Ewes and ewe-lambs, breeding females",Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Ewes and ewe-lambs put to the ram,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other sheep,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other sheep,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live goats,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live goats,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Goats, breeding females",Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Goats, breeding females",Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other goats,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other goats,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live poultry,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live poultry,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live poultry excluding laying hens and broilers,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Laying hens,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Laying hens,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Laying hens (producing eggs for consumption),Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Broilers,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Broilers,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Rabbits,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Rabbits,Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Bees (hives),Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Bees (hives),Head (animal),:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other live animals,Number,:,,,,,
2018,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",Other live animals,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Live horses,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Live horses,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Live bovine animals,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Live bovine animals,Head (animal),"4,281,542",,,,,
2018,European Union - 27 countries (from 2020),Bovine animals for slaughter,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Bovine animals for slaughter,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Dairy cows,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Dairy cows,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Other bovine animals,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Other bovine animals,Head (animal),"2,291,997",,,,,
2018,European Union - 27 countries (from 2020),"Live swine, domestic species",Number,:,,,,,
2018,European Union - 27 countries (from 2020),"Live swine, domestic species",Head (animal),"1,323,511",,,,,
2018,European Union - 27 countries (from 2020),"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2018,European Union - 27 countries (from 2020),"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Other pigs,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Other pigs,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2018,European Union - 27 countries (from 2020),"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Live sheep,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Live sheep,Head (animal),"4,891,632",,,,,
2018,European Union - 27 countries (from 2020),"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2018,European Union - 27 countries (from 2020),"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Ewes and ewe-lambs put to the ram,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Other sheep,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Other sheep,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Live goats,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Live goats,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),"Goats, breeding females",Number,:,,,,,
2018,European Union - 27 countries (from 2020),"Goats, breeding females",Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Other goats,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Other goats,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Live poultry,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Live poultry,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Live poultry excluding laying hens and broilers,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Laying hens,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Laying hens,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Laying hens (producing eggs for consumption),Number,:,,,,,
2018,European Union - 27 countries (from 2020),Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Broilers,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Broilers,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Rabbits,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Rabbits,Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Bees (hives),Number,:,,,,,
2018,European Union - 27 countries (from 2020),Bees (hives),Head (animal),:,,,,,
2018,European Union - 27 countries (from 2020),Other live animals,Number,:,,,,,
2018,European Union - 27 countries (from 2020),Other live animals,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Live horses,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Live horses,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Live bovine animals,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Live bovine animals,Head (animal),"4,605,744",,,,,
2018,European Union - 28 countries (2013-2020),Bovine animals for slaughter,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Bovine animals for slaughter,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Dairy cows,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Dairy cows,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Other bovine animals,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Other bovine animals,Head (animal),"2,411,726",,,,,
2018,European Union - 28 countries (2013-2020),"Live swine, domestic species",Number,:,,,,,
2018,European Union - 28 countries (2013-2020),"Live swine, domestic species",Head (animal),"1,360,951",,,,,
2018,European Union - 28 countries (2013-2020),"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2018,European Union - 28 countries (2013-2020),"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Other pigs,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Other pigs,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2018,European Union - 28 countries (2013-2020),"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Live sheep,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Live sheep,Head (animal),"5,718,230",,,,,
2018,European Union - 28 countries (2013-2020),"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2018,European Union - 28 countries (2013-2020),"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Ewes and ewe-lambs put to the ram,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Other sheep,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Other sheep,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Live goats,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Live goats,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),"Goats, breeding females",Number,:,,,,,
2018,European Union - 28 countries (2013-2020),"Goats, breeding females",Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Other goats,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Other goats,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Live poultry,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Live poultry,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Live poultry excluding laying hens and broilers,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Laying hens,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Laying hens,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Laying hens (producing eggs for consumption),Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Broilers,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Broilers,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Rabbits,Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Rabbits,Head (animal),:,,,,,
2018,European Union - 28 countries (2013-2020),Bees (hives),Number,:,,,,,
2018,European Union - 28 countries (2013-2020),Bees (hives),Head (animal),:,,,,,
